,Retrieved Context
4779,JPM/2015/page_92.pdf
4780,AAPL/2007/page_78.pdf
4781,SWKS/2012/page_70.pdf
4782,ETR/2016/page_401.pdf
4783,MMM/2013/page_48.pdf
4784,ETR/2011/page_22.pdf
4785,GPN/2016/page_83.pdf
4786,LMT/2007/page_29.pdf
4787,AMAT/2013/page_19.pdf
4788,GPN/2007/page_45.pdf
4789,AWK/2014/page_51.pdf
4790,RSG/2008/page_43.pdf
4791,SLG/2009/page_74.pdf
4792,CE/2009/page_121.pdf
4793,AAPL/2012/page_79.pdf
4794,JPM/2010/page_193.pdf
4795,MRO/2009/page_136.pdf
4796,HII/2011/page_337.pdf
4797,MRO/2007/page_74.pdf
4798,MAS/2010/page_26.pdf
4799,GS/2013/page_52.pdf
4800,ABMD/2015/page_65.pdf
4801,CAT/2017/page_103.pdf
4802,MSI/2008/page_69.pdf
4803,JPM/2009/page_77.pdf
4804,MAS/2017/page_39.pdf
4805,ETR/2008/page_336.pdf
4806,MRO/2014/page_96.pdf
4807,AWK/2015/page_82.pdf
4808,DISCA/2016/page_16.pdf
4809,PPG/2012/page_47.pdf
4810,GS/2012/page_53.pdf
4811,STT/2013/page_54.pdf
4812,PNC/2011/page_208.pdf
4813,ETR/2008/page_321.pdf
4814,ALXN/2007/page_49.pdf
4815,AES/2002/page_21.pdf
4816,BLK/2015/page_85.pdf
4817,BLL/2007/page_213.pdf
4818,SWKS/2008/page_86.pdf
4819,ETR/2004/page_185.pdf
4820,GPN/2008/page_31.pdf
4821,GPN/2008/page_95.pdf
4822,JPM/2003/page_43.pdf
4823,ADBE/2018/page_94.pdf
4824,HUM/2004/page_125.pdf
4825,MRO/2009/page_132.pdf
4826,UNP/2011/page_211.pdf
4827,ETR/2017/page_101.pdf
4828,DISCA/2016/page_107.pdf
4829,SWKS/2010/page_42.pdf
4830,ETR/2008/page_336.pdf
4831,HST/2017/page_168.pdf
4832,K/2013/page_78.pdf
4833,JPM/2009/page_206.pdf
4834,IP/2005/page_35.pdf
4835,AMT/2005/page_161.pdf
4836,V/2019/page_41.pdf
4837,UNP/2011/page_24.pdf
4838,RCL/2011/page_16.pdf
4839,ZBH/2008/page_102.pdf
4840,AMT/2016/page_57.pdf
4841,ETR/2008/page_28.pdf
4842,AMAT/2014/page_37.pdf
4843,AWK/2015/page_115.pdf
4844,AAL/2015/page_89.pdf
4845,AMT/2004/page_95.pdf
4846,MAS/2010/page_89.pdf
4847,UNP/2014/page_35.pdf
4848,C/2009/page_38.pdf
4849,JPM/2010/page_119.pdf
4850,CAG/2010/page_42.pdf
4851,LMT/2015/page_86.pdf
4852,C/2009/page_255.pdf
4853,GPN/2018/page_170.pdf
4854,FIS/2006/page_88.pdf
4855,ZBH/2017/page_109.pdf
4856,IQV/2016/page_65.pdf
4857,DVN/2013/page_101.pdf
4858,UNP/2009/page_75.pdf
4859,AAPL/2012/page_24.pdf
4860,BLL/2007/page_84.pdf
4861,MRO/2012/page_39.pdf
4862,PNC/2012/page_58.pdf
4863,ETR/2011/page_77.pdf
4864,ETR/2015/page_21.pdf
4865,BKNG/2017/page_34.pdf
4866,ANET/2017/page_47.pdf
4867,GS/2014/page_72.pdf
4868,EMN/2006/page_78.pdf
4869,PPG/2012/page_99.pdf
4870,SPGI/2017/page_76.pdf
4871,DISH/2014/page_39.pdf
4872,RSG/2005/page_55.pdf
4873,MRO/2011/page_39.pdf
4874,ZBH/2018/page_59.pdf
4875,CME/2017/page_67.pdf
4876,RE/2015/page_110.pdf
4877,HII/2018/page_43.pdf
4878,STT/2017/page_54.pdf
4879,GS/2013/page_97.pdf
4880,WRK/2018/page_86.pdf
4881,UA/2005/page_43.pdf
4882,HWM/2015/page_94.pdf
4883,HUM/2007/page_18.pdf
4884,V/2009/page_28.pdf
4885,AAPL/2012/page_97.pdf
4887,CE/2017/page_39.pdf
4888,PNC/2011/page_209.pdf
4889,AES/2011/page_260.pdf
4890,JKHY/2011/page_97.pdf
4891,PNC/2012/page_107.pdf
4892,AES/2010/page_225.pdf
4893,RCL/2016/page_7.pdf
4894,PM/2014/page_127.pdf
4895,TROW/2013/page_24.pdf
4896,RSG/2015/page_164.pdf
4897,CME/2010/page_67.pdf
4898,IP/2007/page_47.pdf
4899,HII/2011/page_127.pdf
4900,SNPS/2006/page_80.pdf
4901,KMI/2010/page_77.pdf
4902,AES/2016/page_83.pdf
4903,AWK/2018/page_85.pdf
4904,GPN/2017/page_75.pdf
4905,ALLE/2017/page_42.pdf
4906,FIS/2007/page_48.pdf
4907,MRO/2013/page_98.pdf
4908,MRO/2009/page_42.pdf
4909,AMAT/2017/page_30.pdf
4910,SLG/2010/page_81.pdf
4911,AMT/2004/page_97.pdf
4912,FIS/2007/page_76.pdf
4913,AMT/2004/page_94.pdf
4914,CDW/2015/page_44.pdf
4915,AES/2003/page_52.pdf
4916,IP/2018/page_50.pdf
4917,HII/2011/page_109.pdf
4918,RL/2009/page_20.pdf
4919,AAPL/2013/page_31.pdf
4920,UPS/2010/page_35.pdf
4921,AAPL/2013/page_72.pdf
4922,JPM/2008/page_66.pdf
4923,UA/2015/page_43.pdf
4924,AAPL/2010/page_37.pdf
4925,LMT/2007/page_37.pdf
4926,SLG/2017/page_37.pdf
4927,SLG/2017/page_114.pdf
4928,ETR/2016/page_17.pdf
4929,IPG/2015/page_21.pdf
4930,ETR/2016/page_37.pdf
4931,PNC/2012/page_86.pdf
4932,UAA/2016/page_68.pdf
4933,GS/2015/page_134.pdf
4934,BLL/2006/page_45.pdf
4935,ETR/2011/page_58.pdf
4936,AAPL/2012/page_23.pdf
4937,AAPL/2006/page_91.pdf
4938,MO/2014/page_10.pdf
4939,GS/2017/page_41.pdf
4940,RL/2011/page_14.pdf
4941,ORLY/2009/page_101.pdf
4942,FIS/2006/page_93.pdf
4943,VRTX/2006/page_26.pdf
4944,L/2016/page_62.pdf
4945,PM/2017/page_23.pdf
4946,ETR/2013/page_146.pdf
4947,AES/2011/page_212.pdf
4948,DVN/2004/page_78.pdf
4949,SLG/2017/page_42.pdf
4950,CB/2008/page_98.pdf
4951,ETR/2017/page_140.pdf
4952,AMT/2004/page_91.pdf
4953,C/2018/page_255.pdf
4954,DVN/2014/page_112.pdf
4955,ADI/2016/page_278.pdf
4956,SNA/2012/page_207.pdf
4957,HUM/2016/page_98.pdf
4958,ALLE/2016/page_68.pdf
4959,ILMN/2003/page_79.pdf
4960,ECL/2015/page_70.pdf
4961,EW/2016/page_50.pdf
4962,CAG/2007/page_132.pdf
4963,GS/2018/page_164.pdf
4964,IP/2014/page_51.pdf
4965,AAPL/2015/page_56.pdf
4966,GPN/2015/page_109.pdf
4967,AAPL/2015/page_42.pdf
4968,ETR/2016/page_393.pdf
4969,AON/2015/page_39.pdf
4970,AWK/2013/page_44.pdf
4971,APTV/2014/page_46.pdf
4972,WMT/2018/page_42.pdf
4973,AMT/2003/page_85.pdf
4974,ZBH/2018/page_59.pdf
4975,WELL/2016/page_61.pdf
4976,ETR/2016/page_250.pdf
4977,HOLX/2006/page_102.pdf
4978,ETR/2013/page_15.pdf
4979,JPM/2017/page_149.pdf
4980,SNA/2013/page_110.pdf
4981,ANSS/2016/page_148.pdf
4982,ETR/2017/page_31.pdf
4983,HOLX/2006/page_100.pdf
4984,ECL/2016/page_30.pdf
4985,AMT/2007/page_27.pdf
4986,K/2012/page_62.pdf
4987,RE/2015/page_110.pdf
4988,APD/2016/page_106.pdf
4989,AAL/2014/page_18.pdf
4990,C/2018/page_247.pdf
4991,EXPD/2017/page_30.pdf
4992,DRE/2002/page_30.pdf
4993,RSG/2015/page_37.pdf
4994,PPG/2003/page_45.pdf
4995,C/2018/page_179.pdf
4997,STT/2013/page_42.pdf
4998,MSI/2007/page_110.pdf
4999,UAA/2016/page_148.pdf
5000,IPG/2017/page_56.pdf
5001,GPN/2016/page_84.pdf
5002,PKG/2001/page_86.pdf
5003,LLY/2018/page_99.pdf
5004,LMT/2015/page_53.pdf
5005,UNP/2012/page_32.pdf
5006,PNC/2012/page_183.pdf
5007,ETR/2016/page_373.pdf
5008,GS/2015/page_232.pdf
5009,IPG/2017/page_47.pdf
5010,GIS/2019/page_39.pdf
5011,GPN/2016/page_69.pdf
5012,RE/2006/page_31.pdf
5013,HWM/2018/page_123.pdf
5014,JPM/2003/page_131.pdf
5015,TSCO/2017/page_67.pdf
5016,RE/2015/page_125.pdf
5017,MMM/2005/page_47.pdf
5018,V/2009/page_106.pdf
5019,ANSS/2008/page_89.pdf
5020,AON/2010/page_88.pdf
5021,MRO/2012/page_47.pdf
5022,ALLE/2016/page_113.pdf
5023,UNP/2014/page_24.pdf
5024,UPS/2017/page_35.pdf
5025,AAPL/2014/page_23.pdf
5026,GPN/2008/page_68.pdf
5027,PKG/2012/page_13.pdf
5028,PPG/2018/page_64.pdf
5029,IPG/2017/page_37.pdf
5030,STT/2001/page_95.pdf
5031,HOLX/2005/page_25.pdf
5032,MAS/2013/page_29.pdf
5033,C/2008/page_223.pdf
5034,RSG/2010/page_82.pdf
5035,CDNS/2007/page_91.pdf
5036,AWK/2018/page_152.pdf
5037,CDW/2015/page_54.pdf
5038,UA/2011/page_76.pdf
5039,ETR/2004/page_158.pdf
5040,UNP/2013/page_30.pdf
5041,DVN/2014/page_88.pdf
5042,ALXN/2007/page_49.pdf
5043,AMT/2005/page_83.pdf
5044,HUM/2018/page_48.pdf
5045,ZBH/2008/page_70.pdf
5046,IPG/2015/page_166.pdf
5047,AAPL/2008/page_50.pdf
5048,UNP/2013/page_73.pdf
5049,APD/2015/page_109.pdf
5050,MMM/2007/page_64.pdf
5051,MRO/2018/page_93.pdf
5052,BLL/2007/page_89.pdf
5053,HII/2011/page_30.pdf
5054,ETFC/2007/page_22.pdf
5055,AON/2015/page_50.pdf
5056,STT/2001/page_41.pdf
5057,UPS/2005/page_43.pdf
5058,UAA/2017/page_102.pdf
5059,C/2016/page_333.pdf
5060,EW/2014/page_68.pdf
5061,BLL/2006/page_57.pdf
5062,STT/2013/page_175.pdf
5063,CDNS/2006/page_42.pdf
5064,SLB/2011/page_37.pdf
5065,MRO/2008/page_119.pdf
5066,MRK/2013/page_88.pdf
5067,C/2009/page_248.pdf
5068,AAL/2015/page_55.pdf
5069,STT/2001/page_74.pdf
5070,BLL/2006/page_39.pdf
5071,MRO/2014/page_112.pdf
5072,MSI/2016/page_21.pdf
5073,STT/2001/page_85.pdf
5074,GS/2012/page_156.pdf
5075,VLO/2016/page_97.pdf
5076,LMT/2014/page_32.pdf
5077,KMI/2014/page_18.pdf
5078,PPG/2006/page_22.pdf
5079,GIS/2019/page_49.pdf
5080,CNC/2003/page_41.pdf
5081,MKTX/2011/page_43.pdf
5082,GS/2013/page_136.pdf
5083,ETR/2017/page_349.pdf
5084,AAPL/2015/page_88.pdf
5085,ETFC/2012/page_85.pdf
5086,HII/2011/page_90.pdf
5087,HIG/2012/page_220.pdf
5088,HST/2017/page_168.pdf
5089,GS/2012/page_177.pdf
5090,APTV/2013/page_20.pdf
5091,MSI/2009/page_110.pdf
5092,HUM/2018/page_51.pdf
5093,GIS/2017/page_101.pdf
5094,CB/2008/page_186.pdf
5095,C/2016/page_207.pdf
5096,PNC/2012/page_209.pdf
5097,UNP/2008/page_35.pdf
5098,LMT/2016/page_83.pdf
5099,BLK/2010/page_66.pdf
5100,AES/2010/page_229.pdf
5101,STT/2017/page_101.pdf
5102,UNP/2008/page_61.pdf
5103,LMT/2010/page_24.pdf
5104,GIS/2018/page_53.pdf
5105,ETR/2008/page_212.pdf
5106,ETR/2004/page_270.pdf
5107,CAT/2018/page_38.pdf
5108,APD/2015/page_108.pdf
5109,C/2008/page_66.pdf
5110,CME/2012/page_108.pdf
5111,ORLY/2018/page_30.pdf
5112,LMT/2015/page_167.pdf
5113,LMT/2002/page_33.pdf
5114,DVN/2013/page_112.pdf
5115,AMT/2010/page_115.pdf
5116,ADBE/2013/page_69.pdf
5117,C/2016/page_120.pdf
5118,KIM/2008/page_146.pdf
5119,LLY/2018/page_88.pdf
5120,HII/2018/page_124.pdf
5121,RSG/2010/page_157.pdf
5122,MRO/2008/page_99.pdf
5123,GS/2014/page_100.pdf
5124,JPM/2003/page_51.pdf
5125,C/2018/page_304.pdf
5126,DVN/2013/page_77.pdf
5127,GS/2018/page_134.pdf
5128,ZBH/2007/page_213.pdf
5129,UPS/2007/page_33.pdf
5130,AWK/2017/page_79.pdf
5131,AAPL/2010/page_43.pdf
5132,UPS/2009/page_34.pdf
5133,ADI/2019/page_93.pdf
5134,APD/2013/page_125.pdf
5135,GS/2018/page_175.pdf
5136,MRO/2018/page_121.pdf
5137,V/2013/page_101.pdf
5138,RCL/2006/page_66.pdf
5139,MMM/2007/page_70.pdf
5140,SLG/2010/page_90.pdf
5141,C/2008/page_18.pdf
5142,INTC/2016/page_43.pdf
5143,DISCA/2017/page_29.pdf
5144,MRK/2013/page_116.pdf
5145,CDW/2017/page_80.pdf
5146,APD/2015/page_108.pdf
5147,RSG/2018/page_47.pdf
5148,AON/2013/page_54.pdf
5149,LLY/2008/page_45.pdf
5150,AES/2001/page_86.pdf
5151,MRO/2012/page_23.pdf
5152,AAPL/2013/page_132.pdf
5153,CE/2014/page_21.pdf
5154,RE/2013/page_109.pdf
5155,GPN/2009/page_99.pdf
5156,ILMN/2006/page_47.pdf
5157,ETR/2008/page_138.pdf
5158,ETR/2004/page_19.pdf
5159,RSG/2016/page_16.pdf
5160,JPM/2009/page_132.pdf
5161,PKG/2006/page_27.pdf
5162,STT/2001/page_5.pdf
5163,FIS/2006/page_31.pdf
5164,NCLH/2016/page_53.pdf
5165,MRO/2008/page_70.pdf
5166,EMR/2018/page_112.pdf
5167,ETR/2016/page_17.pdf
5168,LMT/2014/page_48.pdf
5169,UPS/2017/page_103.pdf
5170,STT/2009/page_122.pdf
5171,AAL/2015/page_59.pdf
5172,GIS/2019/page_75.pdf
5173,HII/2011/page_175.pdf
5174,AES/2001/page_77.pdf
5175,ZBH/2013/page_123.pdf
5176,EXPD/2017/page_30.pdf
5177,TXN/2017/page_98.pdf
5178,PKG/2001/page_78.pdf
5179,GS/2012/page_46.pdf
5180,ETR/2017/page_101.pdf
5181,UNP/2016/page_38.pdf
5182,HIG/2004/page_137.pdf
5183,EMR/2018/page_41.pdf
5184,AMT/2002/page_71.pdf
5185,C/2015/page_314.pdf
5186,LMT/2013/page_46.pdf
5187,PNC/2011/page_222.pdf
5188,AAPL/2012/page_64.pdf
5189,LMT/2014/page_46.pdf
5190,IPG/2013/page_36.pdf
5191,NTAP/2014/page_33.pdf
5193,GIS/2019/page_75.pdf
5194,MSI/2007/page_67.pdf
5195,JPM/2016/page_193.pdf
5196,ETR/2011/page_235.pdf
5197,FIS/2006/page_120.pdf
5198,HOLX/2008/page_131.pdf
5199,DVN/2011/page_21.pdf
5200,DG/2009/page_67.pdf
5201,ADBE/2018/page_87.pdf
5202,UPS/2007/page_32.pdf
5203,JKHY/2018/page_26.pdf
5204,ADBE/2014/page_70.pdf
5205,INTC/2018/page_79.pdf
5206,ETR/2008/page_152.pdf
5207,JPM/2003/page_34.pdf
5208,EW/2014/page_104.pdf
5209,JPM/2012/page_92.pdf
5210,PNC/2012/page_98.pdf
5211,DISCA/2013/page_35.pdf
5212,SLG/2017/page_114.pdf
5213,GS/2012/page_57.pdf
5214,ETR/2016/page_352.pdf
5215,MSI/2008/page_134.pdf
5216,CCI/2004/page_32.pdf
5217,WRK/2018/page_102.pdf
5218,PM/2014/page_112.pdf
5219,IP/2013/page_80.pdf
5220,JPM/2015/page_92.pdf
5221,HFC/2017/page_79.pdf
5222,IP/2005/page_29.pdf
5223,AMT/2010/page_98.pdf
5224,ETFC/2018/page_32.pdf
5225,MA/2009/page_87.pdf
5226,UNP/2009/page_26.pdf
5227,MAA/2018/page_150.pdf
5228,VTR/2007/page_97.pdf
5229,MKTX/2005/page_40.pdf
5230,IPG/2013/page_47.pdf
5231,C/2017/page_205.pdf
5232,CAT/2017/page_69.pdf
5233,AES/2003/page_32.pdf
5234,VTR/2006/page_82.pdf
5235,CDNS/2016/page_76.pdf
5236,AMT/2002/page_104.pdf
5237,STT/2006/page_84.pdf
5238,ETR/2007/page_361.pdf
5239,RE/2006/page_101.pdf
5240,L/2008/page_120.pdf
5241,LMT/2018/page_85.pdf
5242,GS/2017/page_188.pdf
5243,ETR/2017/page_401.pdf
5244,MKTX/2009/page_79.pdf
5245,V/2008/page_165.pdf
5246,IPG/2016/page_86.pdf
5247,ETFC/2013/page_137.pdf
5248,ETR/2016/page_31.pdf
5249,CE/2014/page_45.pdf
5250,GPN/2017/page_77.pdf
5251,ETR/2016/page_136.pdf
5252,INTC/2017/page_52.pdf
5253,AON/2015/page_90.pdf
5254,DRE/2010/page_64.pdf
5255,HOLX/2011/page_139.pdf
5256,IP/2013/page_70.pdf
5257,ETR/2017/page_17.pdf
5258,ADI/2016/page_131.pdf
5259,AMT/2003/page_85.pdf
5260,ADBE/2003/page_113.pdf
5261,JPM/2015/page_92.pdf
5262,PNC/2007/page_97.pdf
5263,STT/2001/page_36.pdf
5264,ILMN/2006/page_48.pdf
5265,MRO/2008/page_41.pdf
5266,IPG/2006/page_85.pdf
5267,FITB/2008/page_242.pdf
5268,UPS/2015/page_112.pdf
5269,LMT/2012/page_99.pdf
5270,MSI/2007/page_70.pdf
5271,MRO/2009/page_34.pdf
5272,AAPL/2002/page_24.pdf
5273,CDNS/2007/page_30.pdf
5274,STT/2017/page_100.pdf
5275,HWM/2015/page_73.pdf
5276,KIM/2010/page_119.pdf
5277,AON/2018/page_41.pdf
5278,DISCA/2011/page_35.pdf
5279,JPM/2012/page_110.pdf
5280,AWK/2012/page_12.pdf
5281,AWK/2018/page_178.pdf
5282,MAS/2012/page_71.pdf
5283,AMT/2007/page_111.pdf
5284,HFC/2018/page_43.pdf
5285,JPM/2017/page_227.pdf
5286,AWK/2018/page_128.pdf
5287,ADBE/2018/page_70.pdf
5288,MRO/2008/page_38.pdf
5289,CAG/2008/page_52.pdf
5290,HWM/2016/page_53.pdf
5291,SYY/2014/page_53.pdf
5292,MRO/2018/page_96.pdf
5293,LLY/2008/page_39.pdf
5294,MRO/2004/page_57.pdf
5295,ETR/2004/page_216.pdf
5296,JPM/2014/page_198.pdf
5297,UPS/2010/page_34.pdf
5298,ETR/2002/page_38.pdf
5299,ETR/2004/page_25.pdf
5300,UNP/2012/page_30.pdf
5301,PKG/2018/page_66.pdf
5302,KIM/2014/page_219.pdf
5303,C/2008/page_26.pdf
5304,STT/2014/page_71.pdf
5305,WRK/2019/page_31.pdf
5306,APD/2017/page_39.pdf
5307,C/2009/page_43.pdf
5308,PNC/2012/page_205.pdf
5309,CAT/2017/page_58.pdf
5310,MSI/2018/page_32.pdf
5311,RSG/2013/page_40.pdf
5312,MRO/2008/page_111.pdf
5313,CME/2012/page_122.pdf
5314,MRO/2009/page_42.pdf
5315,MSI/2007/page_102.pdf
5316,SLG/2013/page_88.pdf
5317,HWM/2015/page_73.pdf
5318,AMT/2005/page_32.pdf
5319,CNC/2005/page_85.pdf
5320,SYY/2006/page_26.pdf
5321,AMT/2016/page_107.pdf
5322,PNC/2014/page_60.pdf
5323,LMT/2014/page_42.pdf
5324,AMAT/2015/page_31.pdf
5325,LMT/2012/page_47.pdf
5326,HFC/2011/page_85.pdf
5327,C/2009/page_48.pdf
5328,GS/2016/page_183.pdf
5329,PPG/2005/page_58.pdf
5330,JPM/2017/page_267.pdf
5331,CME/2017/page_57.pdf
5332,DVN/2011/page_39.pdf
5333,BLL/2006/page_55.pdf
5334,ETR/2009/page_107.pdf
5335,RE/2006/page_40.pdf
5336,AAPL/2015/page_78.pdf
5337,MRO/2014/page_19.pdf
5338,BLK/2009/page_119.pdf
5339,MRO/2009/page_137.pdf
5340,JPM/2010/page_132.pdf
5341,ETR/2011/page_249.pdf
5342,ETR/2008/page_341.pdf
5343,ETR/2004/page_185.pdf
5344,AWK/2014/page_110.pdf
5345,PPG/2012/page_30.pdf
5346,AMT/2010/page_159.pdf
5347,JPM/2017/page_119.pdf
5348,STT/2013/page_42.pdf
5349,MMM/2007/page_58.pdf
5350,AWK/2018/page_75.pdf
5351,AMT/2010/page_119.pdf
5352,V/2008/page_114.pdf
5353,ABMD/2012/page_115.pdf
5354,AON/2009/page_70.pdf
5355,GIS/2019/page_53.pdf
5356,AWK/2013/page_12.pdf
5357,BLK/2017/page_50.pdf
5358,GS/2016/page_26.pdf
5359,STT/2008/page_75.pdf
5360,PPG/2006/page_37.pdf
5361,AMT/2012/page_121.pdf
5362,EW/2004/page_51.pdf
5363,GS/2018/page_45.pdf
5364,AAL/2015/page_48.pdf
5365,LMT/2012/page_46.pdf
5366,ETR/2008/page_341.pdf
5367,CDW/2017/page_126.pdf
5368,ADBE/2009/page_70.pdf
5369,CAG/2015/page_28.pdf
5370,AMT/2014/page_62.pdf
5371,RE/2015/page_171.pdf
5372,VRTX/2005/page_65.pdf
5373,ETFC/2007/page_116.pdf
5374,AMAT/2016/page_30.pdf
5375,UNP/2017/page_78.pdf
5376,ADI/2011/page_131.pdf
5377,AMT/2010/page_94.pdf
5378,BLL/2011/page_29.pdf
5379,CDW/2015/page_44.pdf
5380,C/2008/page_105.pdf
5381,MRO/2009/page_57.pdf
5382,GPN/2009/page_71.pdf
5383,RE/2010/page_138.pdf
5384,HOLX/2004/page_65.pdf
5385,HOLX/2003/page_41.pdf
5386,LMT/2015/page_46.pdf
5387,GPN/2013/page_152.pdf
5388,TFX/2014/page_113.pdf
5389,AMT/2006/page_31.pdf
5390,BLK/2016/page_35.pdf
5391,ETR/2011/page_220.pdf
5392,ADI/2010/page_50.pdf
5393,JPM/2008/page_53.pdf
5394,MAS/2013/page_27.pdf
5395,HIG/2013/page_207.pdf
5396,PNC/2011/page_58.pdf
5397,STT/2008/page_115.pdf
5398,ETR/2011/page_95.pdf
5399,UNP/2010/page_79.pdf
5400,ADBE/2012/page_77.pdf
5401,NWS/2019/page_120.pdf
5402,UNP/2012/page_80.pdf
5403,ETR/2017/page_31.pdf
5404,PPG/2016/page_30.pdf
5405,BKNG/2018/page_33.pdf
5406,AMT/2014/page_129.pdf
5407,HUM/2005/page_18.pdf
5408,JPM/2017/page_142.pdf
5409,AMT/2012/page_111.pdf
5410,AMT/2012/page_107.pdf
5411,GIS/2018/page_37.pdf
5412,ADBE/2014/page_68.pdf
5413,UA/2015/page_77.pdf
5414,GPN/2010/page_52.pdf
5415,VLO/2015/page_24.pdf
5416,RSG/2015/page_75.pdf
5417,AES/2011/page_260.pdf
5418,C/2010/page_284.pdf
5419,CE/2005/page_161.pdf
5420,RE/2017/page_40.pdf
5421,ECL/2016/page_64.pdf
5422,AMAT/2015/page_42.pdf
5423,MSI/2008/page_69.pdf
5424,IPG/2012/page_91.pdf
5425,IPG/2016/page_46.pdf
5426,FITB/2013/page_58.pdf
5427,VNO/2008/page_183.pdf
5428,ETR/2011/page_69.pdf
5429,CDW/2015/page_53.pdf
5430,C/2010/page_197.pdf
5431,IPG/2016/page_67.pdf
5432,AES/2011/page_225.pdf
5433,GS/2012/page_186.pdf
5434,PNC/2012/page_58.pdf
5435,KIM/2014/page_130.pdf
5436,LMT/2015/page_100.pdf
5437,FIS/2012/page_45.pdf
5438,C/2008/page_18.pdf
5439,MO/2017/page_10.pdf
5440,VNO/2011/page_177.pdf
5441,FIS/2012/page_30.pdf
5442,PNC/2014/page_50.pdf
5443,ILMN/2007/page_83.pdf
5444,ANSS/2008/page_85.pdf
5445,PKG/2006/page_76.pdf
5446,SLG/2002/page_29.pdf
5447,ETR/2016/page_382.pdf
5448,CDW/2014/page_93.pdf
5449,ETR/2004/page_182.pdf
5450,LMT/2005/page_76.pdf
5451,HWM/2016/page_81.pdf
5452,GS/2018/page_158.pdf
5453,AMT/2002/page_102.pdf
5454,AWK/2018/page_128.pdf
5455,C/2017/page_119.pdf
5456,OKE/2012/page_91.pdf
5457,LMT/2016/page_63.pdf
5458,IP/2013/page_61.pdf
5459,ETR/2008/page_27.pdf
5460,RE/2010/page_148.pdf
5461,AMAT/2015/page_31.pdf
5462,APTV/2016/page_46.pdf
5463,C/2008/page_207.pdf
5464,MRO/2009/page_138.pdf
5465,GPN/2015/page_83.pdf
5466,ETR/2017/page_401.pdf
5467,AES/2011/page_45.pdf
5468,AES/2017/page_95.pdf
5469,JKHY/2010/page_50.pdf
5470,AWK/2014/page_132.pdf
5471,AWK/2017/page_190.pdf
5472,BDX/2018/page_21.pdf
5473,GPN/2018/page_69.pdf
5474,AAL/2014/page_114.pdf
5475,PNC/2007/page_163.pdf
5476,AES/2010/page_225.pdf
5477,JPM/2007/page_119.pdf
5478,GS/2012/page_203.pdf
5479,SLG/2009/page_123.pdf
5480,HWM/2017/page_123.pdf
5481,RCL/2005/page_54.pdf
5482,TFX/2015/page_31.pdf
5483,GS/2015/page_67.pdf
5484,MMM/2005/page_38.pdf
5485,JPM/2017/page_83.pdf
5486,ADBE/2018/page_88.pdf
5487,APD/2015/page_136.pdf
5488,OKE/2007/page_98.pdf
5489,AMT/2012/page_123.pdf
5490,GS/2017/page_74.pdf
5491,AWK/2015/page_127.pdf
5492,ETR/2008/page_435.pdf
5493,DRE/2002/page_13.pdf
5494,PNC/2011/page_247.pdf
5495,GPN/2008/page_87.pdf
5496,GS/2018/page_108.pdf
5497,RL/2009/page_22.pdf
5498,DRE/2010/page_49.pdf
5499,AAPL/2014/page_78.pdf
5500,LMT/2013/page_140.pdf
5501,IP/2014/page_47.pdf
5502,CB/2008/page_217.pdf
5503,ETR/2004/page_24.pdf
5504,PNC/2012/page_157.pdf
5505,STT/2011/page_74.pdf
5506,CE/2009/page_48.pdf
5507,L/2007/page_145.pdf
5508,WRK/2019/page_38.pdf
5509,UNP/2008/page_33.pdf
5510,ETR/2008/page_22.pdf
5511,MRO/2013/page_40.pdf
5512,VTR/2006/page_95.pdf
5513,DVN/2012/page_101.pdf
5514,CME/2010/page_113.pdf
5515,GS/2016/page_214.pdf
5516,DRE/2002/page_25.pdf
5517,HUM/2007/page_95.pdf
5518,C/2018/page_288.pdf
5519,JPM/2016/page_92.pdf
5520,AAPL/2004/page_30.pdf
5521,AAPL/2007/page_84.pdf
5522,SNA/2013/page_59.pdf
5523,ZBH/2009/page_71.pdf
5524,ALLE/2017/page_44.pdf
5525,UNP/2013/page_77.pdf
5526,CME/2010/page_33.pdf
5527,GS/2014/page_212.pdf
5528,RCL/2017/page_111.pdf
5529,CMCSA/2008/page_127.pdf
5530,PNC/2014/page_161.pdf
5531,GS/2017/page_67.pdf
5532,ADI/2019/page_28.pdf
5533,PKG/2005/page_96.pdf
5534,IPG/2015/page_59.pdf
5535,HIG/2011/page_184.pdf
5536,FIS/2010/page_119.pdf
5537,AMAT/2015/page_47.pdf
5538,ETR/2017/page_478.pdf
5539,PNC/2013/page_232.pdf
5540,SNPS/2009/page_39.pdf
5541,CE/2014/page_23.pdf
5542,UNP/2014/page_78.pdf
5543,UNP/2012/page_85.pdf
5544,UNP/2014/page_122.pdf
5545,AAL/2015/page_94.pdf
5546,CME/2010/page_113.pdf
5547,BLK/2017/page_100.pdf
5548,GS/2015/page_75.pdf
5549,AAL/2015/page_51.pdf
5550,BLL/2006/page_38.pdf
5551,UNP/2006/page_46.pdf
5552,MSI/2009/page_104.pdf
5553,MRO/2009/page_35.pdf
5554,V/2019/page_49.pdf
5555,ZBH/2018/page_68.pdf
5556,RCL/2010/page_255.pdf
5557,MRO/2004/page_57.pdf
5558,CNC/2005/page_156.pdf
5559,AES/2001/page_42.pdf
5560,C/2008/page_140.pdf
5561,CE/2005/page_57.pdf
5562,AAPL/2014/page_58.pdf
5563,BKNG/2015/page_38.pdf
5564,PKG/2009/page_78.pdf
